,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,wingsail,wingsail,wingsail,wingsail,wingsail,wingsail,wingsail,wingsail,carbody,carbody,carbody,carbody,carbody,carbody,carbody,carbody,carbody:Marker1,carbody:Marker1,carbody:Marker1,carbody:Marker2,carbody:Marker2,carbody:Marker2,carbody:Marker3,carbody:Marker3,carbody:Marker3,carbody:Marker4,carbody:Marker4,carbody:Marker4,carbody:Marker5,carbody:Marker5,carbody:Marker5,carbody:Marker6,carbody:Marker6,carbody:Marker6,wingsail:Marker1,wingsail:Marker1,wingsail:Marker1,wingsail:Marker2,wingsail:Marker2,wingsail:Marker2,wingsail:Marker3,wingsail:Marker3,wingsail:Marker3,wingsail:Marker4,wingsail:Marker4,wingsail:Marker4,wingsail:Marker5,wingsail:Marker5,wingsail:Marker5,wingsail:Marker6,wingsail:Marker6,wingsail:Marker6
,ID,"1F4A1780541C11EB96FB0B59A1A89C88","1F4A1780541C11EB96FB0B59A1A89C88","1F4A1780541C11EB96FB0B59A1A89C88","1F4A1780541C11EB96FB0B59A1A89C88","1F4A1780541C11EB96FB0B59A1A89C88","1F4A1780541C11EB96FB0B59A1A89C88","1F4A1780541C11EB96FB0B59A1A89C88","1F4A1780541C11EB96FB0B59A1A89C88","34C59488B1611EB96FB0B59A1A8AC88","34C59488B1611EB96FB0B59A1A8AC88","34C59488B1611EB96FB0B59A1A8AC88","34C59488B1611EB96FB0B59A1A8AC88","34C59488B1611EB96FB0B59A1A8AC88","34C59488B1611EB96FB0B59A1A8AC88","34C59488B1611EB96FB0B59A1A8AC88","34C59488B1611EB96FB0B59A1A8AC88","4968DB848EDB11EB96FB0B59A1A8AC88","4968DB848EDB11EB96FB0B59A1A8AC88","4968DB848EDB11EB96FB0B59A1A8AC88","4968DB858EDB11EB96FB0B59A1A8AC88","4968DB858EDB11EB96FB0B59A1A8AC88","4968DB858EDB11EB96FB0B59A1A8AC88","FCC08A0","FCC08A0","FCC08A0","4968DB308EDB11EB96FB0B59A1A8AC88","4968DB308EDB11EB96FB0B59A1A8AC88","4968DB308EDB11EB96FB0B59A1A8AC88","FCBE3A0","FCBE3A0","FCBE3A0","FCBE6C0","FCBE6C0","FCBE6C0","FCC0A60","FCC0A60","FCC0A60","FCBE870","FCBE870","FCBE870","FCBD820","FCBD820","FCBD820","FCC09D0","FCC09D0","FCC09D0","4F6146118EDB11EB96FB0B59A1A8AC88","4F6146118EDB11EB96FB0B59A1A8AC88","4F6146118EDB11EB96FB0B59A1A8AC88","FCC0790","FCC0790","FCC0790"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
318,2.650000,-0.185100,0.907027,-0.086461,-0.368190,-1.772531,0.386440,6.506377,0.000880,-0.007658,0.902994,-0.003471,-0.429572,-1.706424,0.099679,6.541492,0.000379,-1.732841,0.081498,6.310310,,,,-1.888242,0.084744,6.510086,-1.938334,0.082097,6.564766,-1.342702,0.186187,6.821325,-1.550222,0.086265,6.670583,-1.932945,0.113853,6.465683,-1.635929,0.123552,6.533217,-1.689651,0.925407,6.534544,-1.953437,0.912971,6.472594,,,,-1.717778,0.120979,6.543206
319,2.658333,-0.184712,0.905336,-0.085340,-0.372780,-1.769224,0.386964,6.508991,0.001358,-0.007425,0.902838,-0.003668,-0.429902,-1.703414,0.099650,6.543780,0.000388,-1.730076,0.081316,6.312531,,,,-1.885251,0.084934,6.512758,-1.935336,0.082130,6.567215,-1.339444,0.186210,6.823390,-1.547069,0.086326,6.672801,-1.929947,0.114201,6.468500,-1.632895,0.123405,6.535347,-1.685819,0.925498,6.535182,-1.949163,0.915319,6.477867,,,,-1.714796,0.120911,6.545480
320,2.666667,-0.183465,0.906748,-0.087924,-0.369349,-1.765945,0.386481,6.510018,0.000980,-0.007469,0.902722,-0.003527,-0.430144,-1.700288,0.099840,6.546388,0.000372,-1.726971,0.081611,6.315225,,,,-1.882157,0.084629,6.514984,-1.932283,0.082314,6.569950,-1.336095,0.186317,6.825718,-1.543930,0.086422,6.675317,-1.926941,0.114230,6.470970,-1.629776,0.123387,6.537785,-1.681950,0.925462,6.535775,-1.945877,0.913193,6.474168,,,,-1.711720,0.120951,6.547818
321,2.675000,-0.182648,0.906665,-0.088629,-0.369788,-1.762567,0.386490,6.511901,0.000876,-0.006939,0.902552,-0.003841,-0.430507,-1.696797,0.100643,6.549991,0.001766,-1.723927,0.081330,6.317691,,,,-1.879073,0.084505,6.517255,-1.929034,0.082205,6.572665,-1.331879,0.188037,6.830719,-1.540779,0.086421,6.677672,-1.923871,0.114191,6.473257,-1.626701,0.123375,6.540057,-1.678020,0.925344,6.536440,-1.941957,0.913264,6.475091,,,,-1.708520,0.121212,6.550505
322,2.683333,-0.181892,0.906540,-0.089279,-0.370311,-1.759216,0.386432,6.513676,0.000909,-0.007771,0.902538,-0.003711,-0.430524,-1.694118,0.099756,6.551259,0.000421,-1.721075,0.081475,6.320086,,,,-1.875967,0.084542,6.519855,-1.925894,0.082086,6.575021,-1.329761,0.186554,6.830377,-1.537727,0.086422,6.680001,-1.920786,0.114152,6.475700,-1.623564,0.123218,6.542413,-1.674151,0.925298,6.537151,-1.938173,0.913466,6.475967,,,,-1.705433,0.120923,6.552445
323,2.691667,-0.181124,0.906469,-0.090051,-0.370672,-1.755794,0.386433,6.515632,0.000826,-0.006420,0.902286,-0.003809,-0.431074,-1.690831,0.100170,6.554025,0.001058,-1.718052,0.081343,6.322519,,,,-1.872515,0.083532,6.520579,-1.922769,0.082141,6.577539,-1.326592,0.186392,6.832391,-1.534556,0.086396,6.682414,-1.917699,0.114151,6.478102,-1.620415,0.123211,6.544751,-1.670268,0.925286,6.537931,-1.934243,0.913360,6.476840,,,,-1.702114,0.121213,6.555247
324,2.700000,-0.180376,0.906246,-0.090851,-0.371388,-1.752379,0.386495,6.517792,0.000743,-0.007388,0.902418,-0.003670,-0.430782,-1.687743,0.100151,6.556658,0.001599,-1.715068,0.081394,6.324921,,,,-1.869781,0.084710,6.525300,-1.919670,0.082140,6.579948,-1.323140,0.186802,6.836033,-1.531341,0.086439,6.684792,-1.914499,0.114289,6.480927,-1.617254,0.123001,6.547054,-1.666423,0.925240,6.538770,-1.930479,0.913516,6.477987,,,,-1.698734,0.121661,6.558437
325,2.708333,-0.179733,0.906109,-0.091200,-0.371948,-1.749055,0.386497,6.519591,0.000912,-0.006805,0.902280,-0.003608,-0.431081,-1.684553,0.100251,6.558960,0.000952,-1.711871,0.081546,6.327443,,,,-1.866187,0.083309,6.525313,-1.916605,0.082092,6.582387,-1.320312,0.186500,6.837523,-1.528153,0.086499,6.687314,-1.911397,0.114468,6.483603,-1.614057,0.123100,6.549450,-1.662577,0.925218,6.539781,-1.926673,0.913761,6.479203,,,,-1.695835,0.121152,6.559914
326,2.716667,-0.179126,0.905915,-0.091574,-0.372619,-1.745750,0.386555,6.521509,0.000947,-0.006983,0.902234,-0.003904,-0.431173,-1.681355,0.100584,6.562128,0.001419,-1.709000,0.081369,6.329722,,,,-1.863701,0.082816,6.528404,-1.913451,0.082341,6.585328,-1.316268,0.188159,6.842610,-1.525083,0.086525,6.689548,-1.908381,0.114666,6.486010,-1.610903,0.123029,6.551647,-1.658770,0.925337,6.540821,-1.922946,0.913833,6.480641,,,,-1.692791,0.121210,6.562093
327,2.725000,-0.178910,0.904405,-0.090469,-0.376640,-1.742377,0.387227,6.524547,0.001114,-0.006723,0.902243,-0.003584,-0.431161,-1.678399,0.100446,6.564004,0.001084,-1.705621,0.081720,6.332472,,,,-1.860134,0.083756,6.530695,-1.910379,0.082345,6.587577,-1.314078,0.186527,6.842428,-1.522065,0.086757,6.692223,-1.905350,0.114845,6.488688,-1.607781,0.123177,6.554017,-1.654973,0.925346,6.542085,-1.918846,0.916256,6.486307,,,,-1.689407,0.121897,6.565418
328,2.733333,-0.178426,0.904202,-0.090488,-0.377353,-1.739108,0.387212,6.526432,0.001225,-0.006425,0.902242,-0.003763,-0.431166,-1.675274,0.100440,6.566525,0.001006,-1.702551,0.081590,6.335020,,,,-1.857034,0.083504,6.532976,-1.907264,0.082443,6.590104,-1.310891,0.186529,6.844956,-1.518954,0.086837,6.694730,-1.902334,0.114917,6.491156,-1.604684,0.123112,6.556110,-1.651189,0.925468,6.543522,-1.915113,0.916302,6.488042,,,,-1.686539,0.121535,6.566957
329,2.741667,-0.177513,0.905439,-0.092707,-0.374266,-1.735840,0.386836,6.527985,0.000918,-0.006690,0.902437,-0.004026,-0.430752,-1.671859,0.100967,6.569627,0.001426,-1.699327,0.081702,6.337575,,,,-1.853863,0.083642,6.535537,-1.904176,0.082456,6.592483,-1.306703,0.188343,6.850288,-1.515991,0.087010,6.697247,-1.899259,0.115204,6.494131,-1.601491,0.123202,6.558787,-1.647551,0.925490,6.544995,-1.911997,0.914199,6.485415,,,,-1.683310,0.121637,6.569422
330,2.750000,-0.176444,0.905006,-0.092552,-0.375853,-1.732219,0.387060,6.530422,0.001056,-0.006252,0.902252,-0.003924,-0.431147,-1.669145,0.100473,6.571610,0.000872,-1.696251,0.081601,6.340167,,,,-1.851413,0.082821,6.537718,-1.901123,0.082672,6.595236,-1.304614,0.186663,6.849926,-1.512810,0.086955,6.699872,-1.896192,0.115320,6.496945,-1.598402,0.123197,6.561154,-1.644017,0.925405,6.546629,-1.906323,0.915216,6.487776,,,,-1.680094,0.121725,6.572161
331,2.758333,-0.176723,0.905126,-0.093366,-0.375231,-1.729306,0.386957,6.532857,0.000737,-0.006761,0.902346,-0.003837,-0.430942,-1.666032,0.100424,6.574050,0.000846,-1.693015,0.081692,6.342647,,,,-1.848344,0.082738,6.540132,-1.898093,0.082310,6.597380,-1.301614,0.186664,6.852435,-1.509685,0.087072,6.702597,-1.893141,0.115336,6.499374,-1.595233,0.123056,6.563630,-1.640527,0.925407,6.548569,-1.905001,0.914499,6.489425,,,,-1.676739,0.122153,6.575533
332,2.766667,-0.176531,0.905067,-0.093305,-0.375479,-1.726152,0.386762,6.534938,0.000890,-0.006393,0.902289,-0.003830,-0.431068,-1.662937,0.100498,6.576666,0.001009,-1.690085,0.081649,6.345251,,,,-1.844759,0.083781,6.543215,-1.894971,0.082456,6.600118,-1.298558,0.186626,6.854972,-1.506649,0.086856,6.705030,-1.890012,0.115148,6.501760,-1.592124,0.123048,6.566078,-1.637108,0.925294,6.550466,-1.901617,0.914397,6.491589,,,,-1.673932,0.121484,6.577010
333,2.775000,-0.176370,0.905034,-0.093341,-0.375626,-1.722987,0.386704,6.537265,0.000816,-0.006350,0.902373,-0.003894,-0.430891,-1.659828,0.100507,6.579174,0.000957,-1.686947,0.081594,6.347582,,,,-1.841529,0.083499,6.545317,-1.891885,0.082501,6.602687,-1.295584,0.186770,6.857795,-1.503637,0.086835,6.707546,-1.886970,0.115002,6.504158,-1.588992,0.122901,6.568430,-1.633752,0.925201,6.552665,-1.898351,0.914420,6.493841,,,,-1.670849,0.121554,6.579350
334,2.783333,-0.176243,0.904870,-0.093377,-0.376072,-1.719777,0.386707,6.539816,0.000901,-0.006570,0.902344,-0.003719,-0.430951,-1.656809,0.100512,6.581689,0.001006,-1.684068,0.081720,6.350179,,,,-1.838405,0.083736,6.548162,-1.888804,0.082473,6.605063,-1.292635,0.186753,6.860341,-1.500491,0.086737,6.710035,-1.883742,0.115052,6.507057,-1.585880,0.122944,6.570986,-1.630460,0.925238,6.554918,-1.894996,0.914424,6.496382,,,,-1.667690,0.121450,6.581863
335,2.791667,-0.176154,0.904910,-0.093366,-0.376018,-1.716630,0.386688,6.542315,0.000884,-0.006478,0.902270,-0.003612,-0.431108,-1.653803,0.100509,6.584230,0.001014,-1.680852,0.081841,6.352718,,,,-1.835954,0.082837,6.550346,-1.885681,0.082736,6.607947,-1.289721,0.186624,6.862639,-1.497416,0.086791,6.712471,-1.880662,0.115229,6.509737,-1.582791,0.122779,6.573299,-1.627208,0.925199,6.557482,-1.891775,0.914311,6.498750,,,,-1.664489,0.121672,6.584586
336,2.800000,-0.176175,0.904808,-0.093176,-0.376301,-1.713553,0.386831,6.544849,0.000914,-0.007000,0.902285,-0.003580,-0.431068,-1.650687,0.100509,6.586677,0.000901,-1.677938,0.081878,6.355145,,,,-1.832859,0.082863,6.552814,-1.882516,0.082424,6.610144,-1.286506,0.186790,6.865318,-1.494219,0.086932,6.715015,-1.877638,0.115389,6.512264,-1.579719,0.122999,6.575891,-1.624073,0.925294,6.560041,-1.888655,0.914578,6.501565,,,,-1.661444,0.121573,6.586799
337,2.808333,-0.176248,0.904690,-0.093026,-0.376589,-1.710476,0.386988,6.547430,0.000840,-0.007026,0.902390,-0.003520,-0.430848,-1.647195,0.101245,6.589953,0.001469,-1.674722,0.082178,6.357820,,,,-1.829220,0.084073,6.555971,-1.879458,0.082691,6.612859,-1.282228,0.188600,6.870872,-1.491144,0.086913,6.717340,-1.874613,0.115421,6.514510,-1.576632,0.123100,6.578310,-1.621030,0.925423,6.562625,-1.885607,0.914853,6.504455,,,,-1.658284,0.121747,6.589527
338,2.816667,-0.176409,0.904826,-0.092800,-0.376241,-1.707427,0.387123,6.550075,0.000826,-0.006737,0.902138,-0.003426,-0.431382,-1.644400,0.100836,6.591712,0.001002,-1.671861,0.082181,6.360139,,,,-1.826048,0.083918,6.558075,-1.876320,0.082711,6.615423,-1.280084,0.186816,6.870105,-1.487998,0.087129,6.719916,-1.871573,0.115531,6.516996,-1.573533,0.123284,6.580862,-1.617963,0.925621,6.565742,-1.882639,0.914867,6.507296,,,,-1.655274,0.121899,6.591880
339,2.825000,-0.176582,0.904796,-0.092593,-0.376285,-1.704434,0.387320,6.552823,0.000906,-0.006981,0.902166,-0.003417,-0.431319,-1.641384,0.100888,6.594195,0.000938,-1.668662,0.082316,6.362721,,,,-1.823595,0.083507,6.560658,-1.873286,0.082775,6.617756,-1.276811,0.186960,6.872518,-1.484966,0.087280,6.722417,-1.868521,0.115913,6.519887,-1.570468,0.123461,6.583439,-1.615047,0.925823,6.568785,-1.879766,0.915031,6.510254,,,,-1.652238,0.122013,6.594420
340,2.833333,-0.176813,0.904736,-0.092380,-0.376372,-1.701416,0.387564,6.555795,0.000786,-0.006737,0.902152,-0.003584,-0.431350,-1.637977,0.101598,6.597383,0.001500,-1.665691,0.082465,6.365206,,,,-1.820033,0.084596,6.563789,-1.870257,0.083166,6.620557,-1.272561,0.188734,6.877656,-1.481870,0.087365,6.724762,-1.865433,0.116169,6.522628,-1.567472,0.123536,6.585835,-1.612198,0.925939,6.572023,-1.876924,0.915253,6.513525,,,,-1.648914,0.122679,6.597866
341,2.841667,-0.177180,0.904750,-0.092060,-0.376245,-1.698438,0.387591,6.558640,0.000770,-0.007705,0.902278,-0.003418,-0.431073,-1.635272,0.100662,6.598680,0.000292,-1.662460,0.082527,6.367737,,,,-1.817358,0.085661,6.568025,-1.867277,0.082911,6.622459,-1.270348,0.187027,6.877217,-1.478696,0.087458,6.727371,-1.862382,0.116122,6.525152,-1.564347,0.123652,6.588521,-1.609450,0.925979,6.575337,-1.874168,0.915223,6.516850,,,,-1.645844,0.122663,6.600422
342,2.850000,-0.177673,0.904955,-0.091521,-0.375649,-1.695538,0.387487,6.561249,0.000854,-0.007057,0.901972,-0.003099,-0.431726,-1.632038,0.101184,6.601746,0.001052,-1.659452,0.082762,6.370409,,,,-1.813888,0.084483,6.568683,-1.864071,0.083014,6.625501,-1.267217,0.187037,6.879653,-1.475592,0.087307,6.729734,-1.859230,0.115827,6.527184,-1.561328,0.123730,6.591152,-1.606837,0.926033,6.578833,-1.871474,0.915168,6.520229,,,,-1.643019,0.122142,6.602197
343,2.858333,-0.178172,0.905015,-0.091033,-0.375388,-1.692640,0.387470,6.564147,0.000876,-0.007752,0.902109,-0.003257,-0.431426,-1.629092,0.100689,6.603839,0.000441,-1.656331,0.082639,6.372844,,,,-1.811228,0.085668,6.572886,-1.860934,0.083023,6.628036,-1.264221,0.186971,6.882044,-1.472458,0.087345,6.732363,-1.856150,0.115775,6.529637,-1.558260,0.123649,6.593734,-1.604293,0.926081,6.582505,-1.868856,0.915176,6.523825,,,,-1.640011,0.122059,6.604723
344,2.866667,-0.178814,0.905271,-0.090625,-0.374562,-1.689773,0.387390,6.567106,0.000842,-0.007855,0.902150,-0.003208,-0.431339,-1.626073,0.100687,6.606400,0.000357,-1.653419,0.082677,6.375408,,,,-1.808088,0.085424,6.575250,-1.857822,0.083013,6.630441,-1.261280,0.187033,6.884758,-1.469387,0.087257,6.734975,-1.853041,0.115564,6.531846,-1.555200,0.123838,6.596601,-1.601898,0.925952,6.586340,-1.866409,0.914948,6.527393,,,,-1.636951,0.121934,6.607290
345,2.875000,-0.179425,0.905360,-0.090237,-0.374148,-1.686905,0.387391,6.570198,0.000850,-0.007801,0.902172,-0.003139,-0.431294,-1.622958,0.100791,6.609024,0.000480,-1.650227,0.082759,6.377896,,,,-1.804873,0.085457,6.578098,-1.854657,0.083256,6.633347,-1.258214,0.187089,6.887520,-1.466338,0.087266,6.737410,-1.849856,0.115548,6.534711,-1.552128,0.123712,6.599176,-1.599521,0.926045,6.590300,-1.863999,0.914840,6.530997,,,,-1.633850,0.122126,6.610223
346,2.883333,-0.180129,0.905521,-0.089860,-0.373512,-1.684070,0.387503,6.573483,0.000757,-0.008247,0.902221,-0.003048,-0.431185,-1.619913,0.100612,6.611506,0.000395,-1.647246,0.082705,6.380443,,,,-1.801819,0.085561,6.580657,-1.851556,0.082872,6.635540,-1.255290,0.187074,6.890177,-1.463258,0.087077,6.739988,-1.846789,0.115602,6.537217,-1.549092,0.123868,6.601954,-1.597286,0.926115,6.594465,-1.861675,0.914753,6.534845,,,,-1.630606,0.122483,6.613647
347,2.891667,-0.180901,0.905667,-0.089155,-0.372953,-1.681348,0.387413,6.576316,0.000959,-0.008252,0.902251,-0.002798,-0.431123,-1.616750,0.100789,6.614195,0.000475,-1.643928,0.082987,6.383068,,,,-1.798746,0.085658,6.583226,-1.848463,0.083086,6.638349,-1.252273,0.186959,6.892865,-1.460070,0.087264,6.742705,-1.843760,0.115681,6.539762,-1.546001,0.123949,6.604759,-1.595125,0.926113,6.598463,-1.859371,0.914626,6.538645,,,,-1.627884,0.121905,6.615294
348,2.900000,-0.181740,0.905820,-0.088617,-0.372300,-1.678550,0.387453,6.579350,0.000853,-0.008190,0.902282,-0.002946,-0.431059,-1.613732,0.100762,6.616726,0.000465,-1.640984,0.082859,6.385538,,,,-1.795701,0.085588,6.585511,-1.845390,0.083133,6.640863,-1.249287,0.187140,6.895585,-1.457039,0.087147,6.745183,-1.840604,0.115312,6.541851,-1.542965,0.124100,6.607314,-1.592936,0.926243,6.602574,-1.857169,0.914519,6.542542,,,,-1.624806,0.122101,6.618090
349,2.908333,-0.182573,0.905817,-0.088222,-0.371994,-1.675711,0.387698,6.582619,0.000707,-0.008345,0.902384,-0.002624,-0.430845,-1.610536,0.100956,6.619282,0.000446,-1.637549,0.083255,6.388265,,,,-1.792588,0.085800,6.588223,-1.842320,0.083214,6.643184,-1.246166,0.187043,6.898207,-1.453957,0.087351,6.747809,-1.837507,0.115300,6.544318,-1.539878,0.124423,6.609994,-1.590801,0.926491,6.606632,-1.854982,0.914570,6.546540,,,,-1.621446,0.122624,6.621489
350,2.916667,-0.183442,0.905736,-0.087573,-0.371917,-1.672937,0.387776,6.585569,0.000856,-0.007911,0.902332,-0.002801,-0.430960,-1.607483,0.101071,6.621915,0.000456,-1.634557,0.083232,6.390757,,,,-1.789464,0.086158,6.591060,-1.839255,0.083521,6.646012,-1.242989,0.187132,6.900663,-1.450905,0.087441,6.750523,-1.834306,0.115372,6.547334,-1.536720,0.124625,6.612704,-1.588598,0.926692,6.610570,-1.852850,0.914545,6.550496,,,,-1.618563,0.122469,6.623291
351,2.925000,-0.184283,0.905604,-0.087031,-0.371949,-1.670175,0.387861,6.588572,0.000931,-0.008394,0.902492,-0.002665,-0.430617,-1.603959,0.101921,6.625473,0.001944,-1.631157,0.083471,6.393407,,,,-1.786283,0.086142,6.593556,-1.836164,0.083206,6.648144,-1.238865,0.188764,6.906202,-1.447877,0.087535,6.752949,-1.831239,0.115530,6.550112,-1.533688,0.124919,6.615156,-1.586401,0.926842,6.614378,-1.850739,0.914332,6.554333,,,,-1.615417,0.122497,6.625983
352,2.933333,-0.184987,0.905391,-0.086752,-0.372184,-1.667361,0.388082,6.591759,0.000760,-0.008330,0.902435,-0.002569,-0.430738,-1.601206,0.101237,6.627096,0.000385,-1.628157,0.083557,6.395997,,,,-1.783173,0.085909,6.595644,-1.833052,0.083456,6.650938,-1.236716,0.187225,6.906099,-1.444764,0.087703,6.755742,-1.828251,0.115461,6.552748,-1.530592,0.125134,6.617721,-1.584198,0.927024,6.618005,-1.848542,0.914471,6.558165,,,,-1.612126,0.123011,6.629395
353,2.941667,-0.185735,0.905237,-0.086065,-0.372347,-1.664571,0.388046,6.594513,0.000854,-0.008340,0.902429,-0.002634,-0.430750,-1.598046,0.101211,6.629674,0.000448,-1.624978,0.083504,6.398523,,,,-1.780036,0.085981,6.598293,-1.829883,0.083421,6.653574,-1.233713,0.187219,6.908618,-1.441515,0.087746,6.758394,-1.825204,0.115315,6.555302,-1.527472,0.125233,6.620293,-1.581857,0.927099,6.621592,-1.846244,0.914450,6.562034,,,,-1.609253,0.122621,6.631073
354,2.950000,-0.186365,0.905081,-0.085642,-0.372508,-1.661737,0.388062,6.597382,0.000880,-0.008653,0.902430,-0.002380,-0.430742,-1.594972,0.101326,6.632292,0.000407,-1.621923,0.083785,6.401295,,,,-1.776915,0.086328,6.601275,-1.826787,0.083421,6.656044,-1.230582,0.187287,6.911323,-1.438483,0.087783,6.760897,-1.822162,0.115254,6.558000,-1.524399,0.125367,6.622805,-1.579490,0.927225,6.624994,-1.843817,0.914226,6.565657,,,,-1.606202,0.122679,6.633534
355,2.958333,-0.186840,0.904967,-0.085490,-0.372583,-1.658824,0.388090,6.600243,0.000920,-0.008201,0.902407,-0.002534,-0.430800,-1.591535,0.102224,6.636045,0.001904,-1.618874,0.083714,6.403769,,,,-1.773820,0.086517,6.604166,-1.823668,0.083724,6.658979,-1.226600,0.188967,6.916776,-1.435273,0.087728,6.763453,-1.819051,0.115425,6.561157,-1.521235,0.125465,6.625442,-1.576981,0.927180,6.628160,-1.841355,0.914125,6.568795,,,,-1.603038,0.122788,6.636153
356,2.966667,-0.187322,0.904769,-0.085333,-0.372856,-1.655860,0.388078,6.603063,0.000906,-0.008716,0.902348,-0.002289,-0.430915,-1.588755,0.101390,6.637630,0.000493,-1.615871,0.083847,6.406371,,,,-1.770719,0.086176,6.606500,-1.820439,0.083576,6.661718,-1.224392,0.187331,6.916682,-1.432154,0.087793,6.766151,-1.815881,0.115208,6.563747,-1.518094,0.125533,6.627963,-1.574415,0.927287,6.631201,-1.838834,0.914011,6.572052,,,,-1.599818,0.122746,6.638925
357,2.975000,-0.187607,0.905132,-0.086149,-0.371642,-1.652601,0.388317,6.606430,0.001103,-0.008495,0.902360,-0.002162,-0.430895,-1.585434,0.101823,6.640748,0.001568,-1.612766,0.083812,6.408931,,,,-1.767573,0.086111,6.608996,-1.817287,0.083495,6.664052,-1.220983,0.187683,6.920422,-1.428951,0.087726,6.768540,-1.812746,0.115017,6.566225,-1.513986,0.127090,6.633156,-1.571702,0.927223,6.634072,-1.836092,0.913761,6.574993,,,,-1.596744,0.122648,6.641366
358,2.983333,-0.187870,0.904711,-0.085339,-0.372720,-1.649714,0.388079,6.608600,0.000628,-0.008338,0.902248,-0.002264,-0.431130,-1.582075,0.102212,6.643776,0.001783,-1.609803,0.083770,6.411355,,,,-1.764338,0.086136,6.611458,-1.814034,0.083520,6.666697,-1.217061,0.188900,6.924670,-1.425737,0.087711,6.771167,-1.809513,0.114633,6.568378,-1.511796,0.125626,6.633075,-1.568793,0.927236,6.636859,-1.833242,0.913864,6.577973,,,,-1.593246,0.123269,6.645100
359,2.991667,-0.187984,0.904556,-0.085175,-0.373076,-1.646701,0.388077,6.610966,0.000880,-0.008737,0.902338,-0.002161,-0.430935,-1.578865,0.102262,6.646309,0.001908,-1.606430,0.084035,6.414115,,,,-1.761114,0.086418,6.614397,-1.810885,0.083513,6.669123,-1.213860,0.189004,6.927229,-1.422570,0.087673,6.773616,-1.806429,0.114988,6.571539,-1.508646,0.125691,6.635542,-1.565814,0.927345,6.639388,-1.830293,0.913793,6.580444,,,,-1.590333,0.122872,6.646702
360,3.000000,-0.187968,0.904532,-0.085228,-0.373130,-1.643547,0.388075,6.613396,0.000953,-0.008160,0.902232,-0.001988,-0.431169,-1.575941,0.101934,6.648428,0.001601,-1.603402,0.083977,6.416572,,,,-1.758002,0.086308,6.616787,-1.807794,0.083807,6.671926,-1.211282,0.187569,6.927889,-1.419430,0.087656,6.776135,-1.803277,0.115130,6.574276,-1.505427,0.125688,6.638096,-1.562700,0.927373,6.641733,-1.827107,0.913738,6.582810,,,,-1.587233,0.122824,6.648934
361,3.008333,-0.187803,0.904231,-0.085964,-0.373773,-1.640122,0.388588,6.616543,0.000648,-0.008834,0.902240,-0.002119,-0.431138,-1.572847,0.101537,6.650441,0.000461,-1.600064,0.084074,6.419239,,,,-1.754879,0.086286,6.619359,-1.804583,0.083674,6.674598,-1.208270,0.187382,6.929374,-1.416199,0.087921,6.778811,-1.800162,0.115144,6.576715,-1.502261,0.125847,6.640684,-1.559430,0.927426,6.643921,-1.823800,0.913974,6.585214,,,,-1.583064,0.124779,6.654171
362,3.016667,-0.187458,0.904513,-0.085871,-0.373284,-1.637019,0.388367,6.618488,0.000672,-0.008356,0.902185,-0.002128,-0.431262,-1.569369,0.102384,6.653957,0.001823,-1.597004,0.084079,6.421782,,,,-1.751759,0.086435,6.621903,-1.801475,0.083705,6.676889,-1.204027,0.188881,6.934458,-1.413018,0.087813,6.781238,-1.797004,0.115169,6.579023,-1.499195,0.125823,6.643144,-1.555900,0.927544,6.645944,-1.820365,0.914047,6.587115,,,,-1.580516,0.123641,6.655352
363,3.025000,-0.187110,0.904646,-0.085990,-0.373109,-1.633744,0.388283,6.620492,0.000826,-0.007845,0.902174,-0.002423,-0.431294,-1.566155,0.102296,6.656191,0.001191,-1.593769,0.084103,6.424335,,,,-1.748864,0.083977,6.621275,-1.798286,0.083861,6.679471,-1.200629,0.189266,6.937255,-1.409876,0.088096,6.783996,-1.793828,0.115091,6.581318,-1.495944,0.125918,6.645800,-1.552337,0.927555,6.647779,-1.816730,0.914112,6.588820,,,,-1.577691,0.123033,6.656740
